journal_title,journal_url,is_predatory
Ciceroniana On Line,http://www.ojs.unito.it/index.php/col/index,0
ITB Journal of Information and Communication Technology,http://journals.itb.ac.id/index.php/jictra/index,0
Territorio Italia,http://www.territorioitalia.agenziaentrate.it,0
Russian Journal of Linguistics,http://journals.rudn.ru/linguistics,0
Journal of Studies in Social Sciences and Humanities,http://www.jssshonline.com,0
Journal of ICT Research and Applications,http://journals.itb.ac.id/index.php/jictra/index,0
Collabra: Psychology,http://www.collabra.org,0
Nanomanufacturing,https://www.mdpi.com/journal/nanomanufacturing,0
Businesses,https://www.mdpi.com/journal/businesses,0
Literature,https://www.mdpi.com/journal/literature,0
Uporedno pomorsko pravo,http://jadranski-zavod.hazu.hr/en/publications/comparative-maritime-law,0
Wine Business Journal,https://wbcrj.scholasticahq.com,0
Magazine of Civil Engineering,https://engstroy.spbstu.ru/en,0
Territorio Italia,http://www.territorioitalia.agenziaentrate.it,0
Issues and Trends in Learning Technologies,https://journals.librarypublishing.arizona.edu/itlt,0
Geodinamica Acta,https://www.tandfonline.com/journals/tgda,0
Материалы по археологии и истории античного и средневекового Причерноморья,https://maiask.ru,0
Forensic Sciences,https://www.mdpi.com/journal/forensicsci,0
Virtual Worlds,https://www.mdpi.com/journal/virtualworlds,0
Disabilities,https://www.mdpi.com/journal/disabilities,0
Hydrobiology,https://www.mdpi.com/journal/hydrobiology,0
Digital,https://www.mdpi.com/journal/digital,0
Applied Microbiology,https://www.mdpi.com/journal/applmicrobiol,0
FinTech,https://www.mdpi.com/journal/fintech,0
Poultry,https://www.mdpi.com/journal/poultry,0
Crops,https://www.mdpi.com/journal/crops,0
Seeds,https://www.mdpi.com/journal/seeds,0
Analytics,https://www.mdpi.com/journal/analytics,0
Journal of Vascular Diseases,https://www.mdpi.com/journal/jvd,0
Muscles,https://www.mdpi.com/journal/muscles,0
Commodities,https://www.mdpi.com/journal/commodities,0
Organoids,https://www.mdpi.com/journal/organoids,0
Astronomy,https://www.mdpi.com/journal/astronomy,0
Aquaculture Journal,https://www.mdpi.com/journal/aquacj,0
Software,https://www.mdpi.com/journal/software,0
Compounds,https://www.mdpi.com/journal/compounds,0
Parasitologia,https://www.mdpi.com/journal/parasitologia,0
Osteology,https://www.mdpi.com/journal/osteology,0
Humans,https://www.mdpi.com/journal/humans,0
Bacteria,https://www.mdpi.com/journal/bacteria,0
Micro,https://www.mdpi.com/journal/micro,0
BioMed,https://www.mdpi.com/journal/biomed,0
Dynamics,https://www.mdpi.com/journal/dynamics,0
Liquids,https://www.mdpi.com/journal/liquids,0
Physiologia,https://www.mdpi.com/journal/physiologia,0
Zoonotic Diseases,https://www.mdpi.com/journal/zoonoticdis,0
Hygiene,https://www.mdpi.com/journal/hygiene,0
Meteorology,https://www.mdpi.com/journal/meteorology,0
Anatomia,https://www.mdpi.com/journal/anatomia,0
Neuroglia,https://www.mdpi.com/journal/neuroglia,0
Venereology,https://www.mdpi.com/journal/venereology,0
Photochem,https://www.mdpi.com/journal/photochem,0
Onco,https://www.mdpi.com/journal/onco,0
Merits,https://www.mdpi.com/journal/merits,0
Coasts,https://www.mdpi.com/journal/coasts,0
Construction Materials,https://www.mdpi.com/journal/constrmater,0
Dance Articulated,https://www.ntnu.no/ojs/index.php/ps,0
Turkish Journal of Aquatic Sciences,https://iupress.istanbul.edu.tr/en/journal/ase/home,0
"European Journal of Investigation in Health, Psychology and Education",https://www.mdpi.com/journal/ejihpe,0
Nanomaterials,https://www.mdpi.com/journal/nanomaterials,0
Vibration,https://www.mdpi.com/journal/vibration,0
Vehicles,https://www.mdpi.com/journal/vehicles,0
Micromachines,https://www.mdpi.com/journal/micromachines,0
Microorganisms,https://www.mdpi.com/journal/microorganisms,0
AgriEngineering,https://www.mdpi.com/journal/agriengineering,0
Current Oncology,https://www.mdpi.com/journal/curroncol,0
Clocks & Sleep,https://www.mdpi.com/journal/clockssleep,0
Current Issues in Molecular Biology,https://www.mdpi.com/journal/cimb,0
International Journal of Plant Biology,https://www.mdpi.com/journal/ijpb,0
Tomography,https://www.mdpi.com/journal/tomography,0
International Journal of Neonatal Screening,https://www.mdpi.com/journal/ijns,0
Surfaces,https://www.mdpi.com/journal/surfaces,0
Journal of Xenobiotics,https://www.mdpi.com/journal/jox,0
Fire,https://www.mdpi.com/journal/fire,0
Reports,https://www.mdpi.com/journal/reports,0
Prosthesis,https://www.mdpi.com/journal/prosthesis,0
J,https://www.mdpi.com/journal/j,0
Telecom,https://www.mdpi.com/journal/telecom,0
Reactions,https://www.mdpi.com/journal/reactions,0
Stats,https://www.mdpi.com/journal/stats,0
Plasma,https://www.mdpi.com/journal/plasma,0
Geosciences,https://www.mdpi.com/journal/geosciences,0
Smart Cities,https://www.mdpi.com/journal/smartcities,0
Quaternary,https://www.mdpi.com/journal/quaternary,0
Nursing Reports,https://www.mdpi.com/journal/nursrep,0
Particles,https://www.mdpi.com/journal/particles,0
Clean Technologies,https://www.mdpi.com/journal/cleantechnol,0
Oceans,https://www.mdpi.com/journal/oceans,0
Dairy,https://www.mdpi.com/journal/dairy,0
CivilEng,https://www.mdpi.com/journal/civileng,0
Applied Mechanics,https://www.mdpi.com/journal/applmech,0
Pediatric Reports,https://www.mdpi.com/journal/pediatrrep,0
AI,https://www.mdpi.com/journal/ai,0
Methods and Protocols,https://www.mdpi.com/journal/mps,0
Infectious Disease Reports,https://www.mdpi.com/journal/idr,0
Earth,https://www.mdpi.com/journal/earth,0
Eng,https://www.mdpi.com/journal/eng,0
Epidemiologia,https://www.mdpi.com/journal/epidemiologia,0
Journal of Intelligence,https://www.mdpi.com/journal/jintelligence,0
Journal of Sensor and Actuator Networks,https://www.mdpi.com/journal/jsan,0
Microbiology Research,https://www.mdpi.com/journal/microbiolres,0
Chemistry,https://www.mdpi.com/journal/chemistry,0
Ceramics,https://www.mdpi.com/journal/ceramics,0
Audiology Research,https://www.mdpi.com/journal/audiolres,0
Applied System Innovation,https://www.mdpi.com/journal/asi,0
Beverages,https://www.mdpi.com/journal/beverages,0
Machine Learning and Knowledge Extraction,https://www.mdpi.com/journal/make,0
Geriatrics,https://www.mdpi.com/journal/geriatrics,0
Non-Coding RNA,https://www.mdpi.com/journal/ncrna,0
Diabetology,https://www.mdpi.com/journal/diabetology,0
BMC Molecular and Cell Biology,https://bmcmolcellbiol.biomedcentral.com,0
Social Inquiry into Well-Being,https://ojs.mruni.eu/ojs/social-inquiry-into-well-being,0
Bioautomation,http://www.biomed.bas.bg/bioautomation,0
Al Ameen Journal of Medical Sciences,http://ajms.alameenmedical.org,0
Analisa: Jurnal Pengkajian Masalah Sosial Keagamaan,https://journal.blasemarang.id/index.php/analisa/index,0
Journal of the Korean Society of Radiology,https://jksronline.org,0
Safety & Fire Technology,https://sft.cnbop.pl/en,0
BioéthiqueOnline,http://cjb-rcb.ca,0
Journal of IMAB,http://www.journal-imab-bg.org,0
Journal of Innovation in Health Informatics,https://informatics.bmj.com,0
The Ultrasound Journal,https://theultrasoundjournal.springeropen.com,0
Sustainable Energy Research,https://sustainenergyres.springeropen.com,0
Discover Nano,https://www.springer.com/journal/11671,0
Fixed Point Theory and Algorithms for Sciences and Engineering,https://fixedpointtheoryandapplications.springeropen.com,0
Fluids and Barriers of the CNS,https://fluidsbarrierscns.biomedcentral.com,0
Food Safety and Risk,https://foodsafetyandrisk.biomedcentral.com,0
Trials,https://trialsjournal.biomedcentral.com,0
Vìsnik Nacìonalʹnogo Tehnìčnogo Unìversitetu Ukraïni Kiïvsʹkij Polìtehničnij Institut. Serìâ Mašinobuduvannâ,http://journal.mmi.kpi.ua,0
Asia-Pacific Journal of Cooperative Education,https://www.ijwil.org,0
Ciceroniana,http://www.ojs.unito.it/index.php/col/index,0
World Nutrition,https://worldnutritionjournal.org/index.php/wn,0
NSW Public Health Bulletin,http://www.phrp.com.au,0
Acta Universitatis Palackianae Olomucensis. Gymnica,http://gymnica.upol.cz,0
Makara Seri Sains,http://journal.ui.ac.id/science,0
Материалы по археологии и истории античного и средневекового Крыма,https://maiask.ru,0
Makara Journal of Science,http://journal.ui.ac.id/science,0
Mir Èkonomiki i Upravleniâ,http://www.nsu.ru/ef/vestnik_ngu_ef/about_journal,0
Issues and Trends in Educational Technology,https://journals.librarypublishing.arizona.edu/itlt,0
Researches in Mathematics,https://vestnmath.dnu.dp.ua,0
Gondola,http://revistas.udistrital.edu.co/ojs/index.php/gdla/index,0
Encounters on Education,https://ojs.library.queensu.ca/index.php/encounters/index,0
Mechanics and Advanced Technologies,http://journal.mmi.kpi.ua,0
Physical Review Special Topics. Accelerators and Beams,https://journals.aps.org/prab,0
Journal of Modern Transportation,https://www.springer.com/journal/40534,0
Wine Business Case Research Journal,https://wbcrj.scholasticahq.com,0
Public Health Research & Practice,http://www.phrp.com.au,0
Encounters in Theory and History of Education,https://ojs.library.queensu.ca/index.php/encounters/index,0
GfK Marketing Intelligence Review,https://sciendo.com/journal/nimmir,0
Journal of Applied Linguistics,http://jal.iaut.ac.ir,0
Environmental Microbiome,https://environmentalmicrobiome.biomedcentral.com,0
Humanities & Social Sciences Communications,https://www.nature.com/palcomms,0
Gastrointestinal Intervention,http://www.ijgii.org,0
Railway Engineering Science,https://www.springer.com/journal/40534,0
International Medical Education,https://www.mdpi.com/journal/ime,0
Working Papers in Applied Linguistics and TESOL,https://tesolal.columbia.edu,0
Clinical Medicine Insights: Blood Disorders,https://journals.sagepub.com/home/bdx,0
Junior Scientific Researcher,http://www.jsrpublishing.com,0
New Voices,https://newvoices.org.au,0
Canadian Journal of Bioethics,http://cjb-rcb.ca,0
Contemporary Voices,https://cvir.st-andrews.ac.uk,0
Journal of the Korean Institute of Electromagnetic Engineering and Science,http://www.jees.kr,0
Quantum Reports,https://www.mdpi.com/journal/quantumrep,0
Hematology Reports,https://www.mdpi.com/journal/hematolrep,0
Palgrave Communications,https://www.nature.com/palcomms,0
European Journal of Hybrid Imaging,https://ejhi.springeropen.com,0
Mining,https://www.mdpi.com/journal/mining,0
Algorithms,https://www.mdpi.com/journal/algorithms,0
Analytica,https://www.mdpi.com/journal/analytica,0
Acoustics,https://www.mdpi.com/journal/acoustics,0
Endocrines,https://www.mdpi.com/journal/endocrines,0
Electrochem,https://www.mdpi.com/journal/electrochem,0
Dermatopathology,https://www.mdpi.com/journal/dermatopathology,0
Textiles,https://www.mdpi.com/journal/textiles,0
Thalassemia Reports,https://www.mdpi.com/journal/thalassrep,0
Thermo,https://www.mdpi.com/journal/thermo,0
Journal of Theoretical and Applied Electronic Commerce Research,https://www.mdpi.com/journal/jtaer,0
Journal of Molecular Pathology,https://www.mdpi.com/journal/jmp,0
Pollutants,https://www.mdpi.com/journal/pollutants,0
İstanbul Üniversitesi Veteriner Fakültesi Dergisi,https://actavet.org/en,0
Cardiogenetics,https://www.mdpi.com/journal/cardiogenetics,0
Open Research Africa,https://openresearchafrica.org,0
AAS Open Research,https://openresearchafrica.org,0
Collagen and Leather,https://jlse.springeropen.com,0
International Journal of Gastrointestinal Intervention,http://www.ijgii.org,0
Studies in Applied Linguistics & TESOL,https://tesolal.columbia.edu,0
Инженерно-строительный журнал,https://engstroy.spbstu.ru/en,0
Baltic Journal of European studies,https://sciendo.com/journal/bjes,0
Slovak Raptor Journal,https://sciendo.com/journal/srj,0
Raptor Journal,https://sciendo.com/journal/srj,0
Swiss Archives of Neurology and Psychiatry,http://www.sanp.ch,0
Праці Теріологічної школи,http://terioshkola.org.ua/en/journal.htm,0
Acta Veterinaria Eurasia,https://actavet.org/en,0
Research on Finnish Society,https://fjsr.journal.fi,0
Finnish Journal of Social Research,https://fjsr.journal.fi,0
Acta Crystallographica Section E: Crystallographic Communications,https://journals.iucr.org/e,0
Journal of English Language Pedagogy and Practice,http://jal.iaut.ac.ir,0
International Journal of Reproductive BioMedicine,http://www.ijrm.ir,0
Fixed Point Theory and Applications,https://fixedpointtheoryandapplications.springeropen.com,0
New Voices in Japanese Studies,https://newvoices.org.au,0
BioTech,https://www.mdpi.com/journal/biotech,0
Birds,https://www.mdpi.com/journal/birds,0
Biomimetics,https://www.mdpi.com/journal/biomimetics,0
Brain Sciences,https://www.mdpi.com/journal/brainsci,0
Biomolecules,https://www.mdpi.com/journal/biomolecules,0
Biotechnology for Biofuels and Bioproducts,https://biotechnologyforbiofuels.biomedcentral.com,0
BMC Chemistry,https://bmcchem.biomedcentral.com,0
BMC Complementary Medicine and Therapies,https://bmccomplementmedtherapies.biomedcentral.com,0
BMC Genomic Data,https://bmcgenomdata.biomedcentral.com,0
"Góndola, Enseñanza y Aprendizaje de las Ciencias",http://revistas.udistrital.edu.co/ojs/index.php/gdla/index,0
Vìsnik Žitomirsʹkogo Deržavnogo Tehnologìčnogo Unìversitetu: Ekonomìčnì Nauki,http://ven.ztu.edu.ua,0
International Journal Bioautomation,http://www.biomed.bas.bg/bioautomation,0
Acta Marisiensis: Seria Technologica,http://scientificbulletin.upm.ro,0
Vìsnik Dnìpropetrovsʹkogo Unìversitetu: Serìâ Matematika,https://vestnmath.dnu.dp.ua,0
NIM Marketing Intelligence Review,https://sciendo.com/journal/nimmir,0
"Swiss Archives of Neurology, Psychiatry and Psychotherapy",http://www.sanp.ch,0
Economy and Sociology,https://es.ince.md/index.php/economy_and_sociology/about,0
Vestnik Novosibirskogo Gosudarstvennogo Universiteta. Seriâ: Socialʹno-Èkonomičeskie Nauki,http://www.nsu.ru/ef/vestnik_ngu_ef/about_journal,0
Neurology International,https://www.mdpi.com/journal/neurolint,0
Bioengineering,https://www.mdpi.com/journal/bioengineering,0
Biology,https://www.mdpi.com/journal/biology,0
Cells,https://www.mdpi.com/journal/cells,0
Drugs and Drug Candidates,https://www.mdpi.com/journal/ddc,0
Pharmacoepidemiology,https://www.mdpi.com/journal/pharmacoepidemiology,0
Chips,https://www.mdpi.com/journal/chips,0
Agrochemicals,https://www.mdpi.com/journal/agrochemicals,0
Motricidad,https://www.eurjhm.com/index.php/eurjhm/index,0
European Journal of Human Movement,https://www.eurjhm.com/index.php/eurjhm/index,0
Scandinavian Journal of Public Administration,https://publicera.kb.se/sjpa,0
Waste,https://www.mdpi.com/journal/waste,0
Nordic Journal of Art and Research,http://www.artandresearch.info,0
InFormation: Nordic Journal of Art and Research,http://www.artandresearch.info,0
Українська Інтервенційна Нейрорадіологія та Хірургія,https://enj.org.ua,0
Journal of Terrorism Research,https://cvir.st-andrews.ac.uk,0
Food Agricultural Sciences and Technology (FAST),https://ph02.tci-thaijo.org/index.php/stej/index,0
대한영상의학회지,https://jksronline.org,0
Analisa,https://journal.blasemarang.id/index.php/analisa/index,0
Plasmatology,https://journals.sagepub.com/home/bdx,0
Metrology,https://www.mdpi.com/journal/metrology,0
Kidney and Dialysis,https://www.mdpi.com/journal/kidneydial,0
International Journal of Work-Integrated Learning,https://www.ijwil.org,0
npj Schizophrenia,https://www.nature.com/npjschz,0
Schizophrenia,https://www.nature.com/npjschz,0
Medicina,https://www.mdpi.com/journal/medicina,0
Collabra,http://www.collabra.org,0
Utrecht Journal of International and European Law,http://www.utrechtjournal.org,0
Merkourios,http://www.utrechtjournal.org,0
AppliedMath,https://www.mdpi.com/journal/appliedmath,0
Automation,https://www.mdpi.com/journal/automation,0
Applied Nano,https://www.mdpi.com/journal/applnano,0
Biologics,https://www.mdpi.com/journal/biologics,0
Biophysica,https://www.mdpi.com/journal/biophysica,0
Gastrointestinal Disorders,https://www.mdpi.com/journal/gastrointestdisord,0
Future Transportation,https://www.mdpi.com/journal/futuretransp,0
Geotechnics,https://www.mdpi.com/journal/geotechnics,0
GeoHazards,https://www.mdpi.com/journal/geohazards,0
Obesities,https://www.mdpi.com/journal/obesities,0
Physchem,https://www.mdpi.com/journal/physchem,0
Physics,https://www.mdpi.com/journal/physics,0
Australasian Journal of Construction Economics and Building,http://epress.lib.uts.edu.au/journals/index.php/ajceb,0
International Journal of Advances in Applied Mathematics and Mechanics,http://www.ijaamm.com,0
Alfred Nobel University Journal of Philology,http://phil.duan.edu.ua,0
Poredbeno Pomorsko Pravo,http://jadranski-zavod.hazu.hr/en/publications/comparative-maritime-law,0
Microplastics,https://www.mdpi.com/journal/microplastics,0
Phycology,https://www.mdpi.com/journal/phycology,0
Biomechanics,https://www.mdpi.com/journal/biomechanics,0
AppliedChem,https://www.mdpi.com/journal/appliedchem,0
Geographies,https://www.mdpi.com/journal/geographies,0
Advances in Respiratory Medicine,https://www.mdpi.com/journal/arm,0
BioMedInformatics,https://www.mdpi.com/journal/biomedinformatics,0
Applied Biosciences,https://www.mdpi.com/journal/applbiosci,0
Rheumato,https://www.mdpi.com/journal/rheumato,0
Colorants,https://www.mdpi.com/journal/colorants,0
Nordic Journal of Studies in Policing,https://www.idunn.no/journal/njsp,0
Ruminants,https://www.mdpi.com/journal/ruminants,0
Dietetics,https://www.mdpi.com/journal/dietetics,0
Nutraceuticals,https://www.mdpi.com/journal/nutraceuticals,0
Socialinis Darbas,https://ojs.mruni.eu/ojs/social-inquiry-into-well-being,0
Vìsnik Dnìpropetrovsʹkogo Unìversitetu Ekonomìki ta Prava Imenì Alʹfreda Nobelâ: Serìâ Fìlologìčnì Nauki,http://phil.duan.edu.ua,0
Bezpieczeństwo i Technika Pożarnicza,https://sft.cnbop.pl/en,0
Tropical Plant Research,http://www.tropicalplantresearch.com,0
Theriologia Ukrainica,http://terioshkola.org.ua/en/journal.htm,0
Histories,https://www.mdpi.com/journal/histories,0
Dermato,https://www.mdpi.com/journal/dermato,0
Methane,https://www.mdpi.com/journal/methane,0
Architecture,https://www.mdpi.com/journal/architecture,0
Foundations,https://www.mdpi.com/journal/foundations,0
Powders,https://www.mdpi.com/journal/powders,0
Alloys,https://www.mdpi.com/journal/alloys,0
COVID,https://www.mdpi.com/journal/covid,0
European Burn Journal,https://www.mdpi.com/journal/ebj,0
Hearts,https://www.mdpi.com/journal/hearts,0
Journal of Respiration,https://www.mdpi.com/journal/jor,0
BMC Complementary and Alternative Medicine,https://bmccomplementmedtherapies.biomedcentral.com,0
Current Controlled Trials in Cardiovascular Medicine,https://trialsjournal.biomedcentral.com,0
BMC Cell Biology,https://bmcmolcellbiol.biomedcentral.com,0
Sci,https://www.mdpi.com/journal/sci,0
Optics,https://www.mdpi.com/journal/optics,0
Chemistry Central Journal,https://bmcchem.biomedcentral.com,0
Critical Ultrasound Journal,https://theultrasoundjournal.springeropen.com,0
Cerebrospinal Fluid Research,https://fluidsbarrierscns.biomedcentral.com,0
Fuels,https://www.mdpi.com/journal/fuels,0
Future Pharmacology,https://www.mdpi.com/journal/futurepharmacol,0
Hemato,https://www.mdpi.com/journal/hemato,0
Geomatics,https://www.mdpi.com/journal/geomatics,0
Gastroenterology Insights,https://www.mdpi.com/journal/gastroent,0
Gases,https://www.mdpi.com/journal/gases,0
Sexes,https://www.mdpi.com/journal/sexes,0
Signals,https://www.mdpi.com/journal/signals,0
Surgeries,https://www.mdpi.com/journal/surgeries,0
Sustainable Chemistry,https://www.mdpi.com/journal/suschem,0
Solar,https://www.mdpi.com/journal/solar,0
Solids,https://www.mdpi.com/journal/solids,0
Tourism and Hospitality,https://www.mdpi.com/journal/tourismhosp,0
Transplantology,https://www.mdpi.com/journal/transplantology,0
Standards,https://www.mdpi.com/journal/standards,0
Stresses,https://www.mdpi.com/journal/stresses,0
Trauma Care,https://www.mdpi.com/journal/traumacare,0
Taxonomy,https://www.mdpi.com/journal/taxonomy,0
Allergies,https://www.mdpi.com/journal/allergies,0
BioChem,https://www.mdpi.com/journal/biochem,0
NeuroSci,https://www.mdpi.com/journal/neurosci,0
Nitrogen,https://www.mdpi.com/journal/nitrogen,0
Oxygen,https://www.mdpi.com/journal/oxygen,0
Pathophysiology,https://www.mdpi.com/journal/pathophysiology,0
Nanoenergy Advances,https://www.mdpi.com/journal/nanoenergyadv,0
Network,https://www.mdpi.com/journal/network,0
Oral,https://www.mdpi.com/journal/oral,0
Organics,https://www.mdpi.com/journal/organics,0
Clinical and Translational Neuroscience,https://www.mdpi.com/journal/ctn,0
Clinics and Practice,https://www.mdpi.com/journal/clinpract,0
Conservation,https://www.mdpi.com/journal/conservation,0
Corrosion and Materials Degradation,https://www.mdpi.com/journal/cmd,0
DNA,https://www.mdpi.com/journal/dna,0
Psych,https://www.mdpi.com/journal/psych,0
Psychiatry International,https://www.mdpi.com/journal/psychiatryint,0
Polysaccharides,https://www.mdpi.com/journal/polysaccharides,0
Radiation,https://www.mdpi.com/journal/radiation,0
Reproductive Medicine,https://www.mdpi.com/journal/reprodmed,0
BMC Primary Care,https://bmcprimcare.biomedcentral.com,0
Ecologies,https://www.mdpi.com/journal/ecologies,0
Electricity,https://www.mdpi.com/journal/electricity,0
Electronic Materials,https://www.mdpi.com/journal/electronicmat,0
Encyclopedia,https://www.mdpi.com/journal/encyclopedia,0
Journal of Zoological and Botanical Gardens,https://www.mdpi.com/journal/jzbg,0
Journalism and Media,https://www.mdpi.com/journal/journalmedia,0
Journal of Nanotheranostics,https://www.mdpi.com/journal/jnt,0
Journal of Nuclear Engineering,https://www.mdpi.com/journal/jne,0
"Journal of Otorhinolaryngology, Hearing and Balance Medicine",https://www.mdpi.com/journal/ohbm,0
Knowledge,https://www.mdpi.com/journal/knowledge,0
Standards in Genomic Sciences,https://environmentalmicrobiome.biomedcentral.com,0
Biomass,https://www.mdpi.com/journal/biomass,0
IoT,https://www.mdpi.com/journal/iot,0
International Journal of Translational Medicine,https://www.mdpi.com/journal/ijtm,0
Journal of Cybersecurity and Privacy,https://www.mdpi.com/journal/jcp,0
Journal of Ageing and Longevity,https://www.mdpi.com/journal/jal,0
Hydrogen,https://www.mdpi.com/journal/hydrogen,0
Immuno,https://www.mdpi.com/journal/immuno,0
Women,https://www.mdpi.com/journal/women,0
World,https://www.mdpi.com/journal/world,0
Uro,https://www.mdpi.com/journal/uro,0
Wind,https://www.mdpi.com/journal/wind,0
Youth,https://www.mdpi.com/journal/youth,0
BMC Family Practice,https://bmcprimcare.biomedcentral.com,0
BMC Genetics,https://bmcgenomdata.biomedcentral.com,0
Biotechnology for Biofuels,https://biotechnologyforbiofuels.biomedcentral.com,0
Adolescents,https://www.mdpi.com/journal/adolescents,0
Livers,https://www.mdpi.com/journal/livers,0
Macromol,https://www.mdpi.com/journal/macromol,0
Magnetism,https://www.mdpi.com/journal/magnetism,0
Modelling,https://www.mdpi.com/journal/modelling,0
Molbank,https://www.mdpi.com/journal/molbank,0
Canine Genetics and Epidemiology,https://cgejournal.biomedcentral.com,0
Journal of HerbMed Pharmacology,http://www.herbmedpharmacol.com,0
Acta Crystallographica Section E,https://journals.iucr.org/e,0
"Scientific Bulletin of the ''Petru Maior"" University of Tîrgu Mureș",http://scientificbulletin.upm.ro,0
Epigenomes,https://www.mdpi.com/journal/epigenomes,0
Journal of Leather Science and Engineering,https://jlse.springeropen.com,0
Nanoscale Research Letters,https://www.springer.com/journal/11671,0
"Renewables: Wind, Water, and Solar",https://sustainenergyres.springeropen.com,0
Nordisk Politiforskning,https://www.idunn.no/journal/njsp,0
International Journal of Food Contamination,https://foodsafetyandrisk.biomedcentral.com,0
Physical Review Accelerators and Beams,https://journals.aps.org/prab,0
Physical Review Special Topics. Physics Education Research,https://journals.aps.org/prper,0
"Oléagineux, Corps gras, Lipides",http://www.ocl-journal.org,0
Ендоваскулярна нейрорентгенохірургія,https://enj.org.ua,0
Advanced Spine Journal,https://www.advancedspinej.org,0
Orbit,https://orbit.openlibhums.org,0
Genealogy+Critique,https://www.genealogy-critique.net,0
Orbit: Writing Around Pynchon,https://orbit.openlibhums.org,0
Aquatic Sciences and Engineering,https://iupress.istanbul.edu.tr/en/journal/ase/home,0
"Вісник Житомирського державного технологічного університету: Серія: економіка, управління та адміністрування",http://ven.ztu.edu.ua,0
TalTech Journal of European Studies,https://sciendo.com/journal/bjes,0
Fisheries & Aquatic Life,https://sciendo.com/journal/aopf,0
Archives of Polish Fisheries,https://sciendo.com/journal/aopf,0
Acta Gymnica,http://gymnica.upol.cz,0
Informatics in Primary Care,https://informatics.bmj.com,0
Economy and Sociology,https://es.ince.md/index.php/economy_and_sociology/about,0
Grasses,https://www.mdpi.com/journal/grasses,0
Logics,https://www.mdpi.com/journal/logics,0
Psychoactives,https://www.mdpi.com/journal/psychoactives,0
SynBio,https://www.mdpi.com/journal/synbio,0
Journal of Electromagnetic Engineering and Science,http://www.jees.kr,0
